0.000000e+00 1.361644e-14 
1.000000e-01 2.264694e+01 
2.000000e-01 3.794947e+01 
3.000000e-01 4.628829e+01 
4.000000e-01 4.924482e+01 
5.000000e-01 4.989758e+01 
6.000000e-01 4.998762e+01 
7.000000e-01 4.999475e+01 
8.000000e-01 4.999729e+01 
9.000000e-01 4.999911e+01 
1.000000e+00 5.000068e+01 
1.100000e+00 5.000215e+01 
1.200000e+00 5.000355e+01 
1.300000e+00 5.000490e+01 
1.400000e+00 5.000622e+01 
1.500000e+00 5.000752e+01 
1.600000e+00 5.000881e+01 
1.700000e+00 5.001007e+01 
1.800000e+00 5.001132e+01 
1.900000e+00 5.001256e+01 
2.000000e+00 5.001379e+01 
2.100000e+00 5.001501e+01 
2.200000e+00 5.001622e+01 
2.300000e+00 5.001742e+01 
2.400000e+00 5.001861e+01 
2.500000e+00 5.001980e+01 
2.600000e+00 5.002097e+01 
2.700000e+00 5.002214e+01 
2.800000e+00 5.002330e+01 
2.900000e+00 5.002445e+01 
3.000000e+00 5.002560e+01 
