0.000000e+00 4.853624e+01 
1.000000e-01 4.852805e+01 
2.000000e-01 4.851983e+01 
3.000000e-01 4.851159e+01 
4.000000e-01 4.850329e+01 
5.000000e-01 4.849495e+01 
6.000000e-01 4.848655e+01 
7.000000e-01 4.847810e+01 
8.000000e-01 4.846960e+01 
9.000000e-01 4.846104e+01 
1.000000e+00 4.845244e+01 
1.100000e+00 4.844378e+01 
1.200000e+00 4.843506e+01 
1.300000e+00 4.842629e+01 
1.400000e+00 4.841747e+01 
1.500000e+00 4.840859e+01 
1.600000e+00 4.839965e+01 
1.700000e+00 4.839066e+01 
1.800000e+00 4.838161e+01 
1.900000e+00 4.837250e+01 
2.000000e+00 4.836333e+01 
2.100000e+00 4.835411e+01 
2.200000e+00 4.834482e+01 
2.300000e+00 4.833548e+01 
2.400000e+00 4.832607e+01 
2.500000e+00 4.831661e+01 
2.600000e+00 4.830708e+01 
2.700000e+00 4.829749e+01 
2.800000e+00 4.828784e+01 
2.900000e+00 4.827812e+01 
3.000000e+00 4.826834e+01 
3.100000e+00 4.825850e+01 
3.200000e+00 4.824859e+01 
3.300000e+00 4.823862e+01 
3.400000e+00 4.822858e+01 
3.500000e+00 4.821847e+01 
3.600000e+00 4.820829e+01 
3.700000e+00 4.819800e+01 
3.800000e+00 4.818740e+01 
3.900000e+00 4.817378e+01 
4.000000e+00 4.808367e+01 
4.100000e+00 4.482294e+01 
4.200000e+00 -5.724927e+01 
4.300000e+00 -5.409431e+02 
4.400000e+00 -9.443859e+02 
4.500000e+00 -1.012499e+03 
4.600000e+00 -1.013507e+03 
4.700000e+00 -1.013552e+03 
4.800000e+00 -1.013550e+03 
4.900000e+00 -1.013550e+03 
5.000000e+00 -1.013550e+03 
