0.000000e+00 -7.229478e-29 
1.000000e-01 1.000000e-01 
2.000000e-01 2.000000e-01 
3.000000e-01 3.000000e-01 
4.000000e-01 4.000000e-01 
5.000000e-01 5.000000e-01 
6.000000e-01 6.000000e-01 
7.000000e-01 7.000000e-01 
8.000000e-01 8.000000e-01 
9.000000e-01 9.000000e-01 
1.000000e+00 1.000000e+00 
1.100000e+00 1.100000e+00 
1.200000e+00 1.200000e+00 
1.300000e+00 1.300000e+00 
1.400000e+00 1.400000e+00 
1.500000e+00 1.500000e+00 
1.600000e+00 1.600000e+00 
1.700000e+00 1.700000e+00 
1.800000e+00 1.800000e+00 
1.900000e+00 1.899999e+00 
2.000000e+00 1.999999e+00 
2.100000e+00 2.099997e+00 
2.200000e+00 2.199994e+00 
2.300000e+00 2.299988e+00 
2.400000e+00 2.399975e+00 
2.500000e+00 2.499948e+00 
2.600000e+00 2.599890e+00 
2.700000e+00 2.699768e+00 
2.800000e+00 2.799512e+00 
2.900000e+00 2.898975e+00 
3.000000e+00 2.997863e+00 
3.100000e+00 3.095604e+00 
3.200000e+00 3.191188e+00 
3.300000e+00 3.283101e+00 
3.400000e+00 3.369577e+00 
3.500000e+00 3.449437e+00 
3.600000e+00 3.522505e+00 
3.700000e+00 3.589513e+00 
3.800000e+00 3.651644e+00 
3.900000e+00 3.709733e+00 
4.000000e+00 3.764756e+00 
4.100000e+00 3.817390e+00 
4.200000e+00 3.868126e+00 
4.300000e+00 3.917336e+00 
4.400000e+00 3.965299e+00 
4.500000e+00 4.012232e+00 
4.600000e+00 4.058301e+00 
4.700000e+00 4.103640e+00 
4.800000e+00 4.148352e+00 
4.900000e+00 4.192522e+00 
5.000000e+00 4.236222e+00 
5.100000e+00 4.279507e+00 
5.200000e+00 4.322426e+00 
5.300000e+00 4.365018e+00 
5.400000e+00 4.407319e+00 
5.500000e+00 4.449358e+00 
5.600000e+00 4.491158e+00 
5.700000e+00 4.532743e+00 
5.800000e+00 4.574132e+00 
5.900000e+00 4.615340e+00 
6.000000e+00 4.656383e+00 
6.100000e+00 4.697273e+00 
6.200000e+00 4.738023e+00 
6.300000e+00 4.778642e+00 
6.400000e+00 4.819140e+00 
6.500000e+00 4.859524e+00 
6.600000e+00 4.899803e+00 
6.700000e+00 4.939984e+00 
6.800000e+00 4.980071e+00 
6.900000e+00 5.020072e+00 
7.000000e+00 5.059991e+00 
7.100000e+00 5.099833e+00 
7.200000e+00 5.139601e+00 
7.300000e+00 5.179301e+00 
7.400000e+00 5.218936e+00 
7.500000e+00 5.258509e+00 
7.600000e+00 5.298022e+00 
7.700000e+00 5.337480e+00 
7.800000e+00 5.376885e+00 
7.900000e+00 5.416239e+00 
8.000000e+00 5.455545e+00 
8.100000e+00 5.494804e+00 
8.200000e+00 5.534019e+00 
8.300000e+00 5.573192e+00 
8.400000e+00 5.612325e+00 
8.500000e+00 5.651419e+00 
8.600000e+00 5.690475e+00 
8.700000e+00 5.729496e+00 
8.800000e+00 5.768482e+00 
8.900000e+00 5.807435e+00 
9.000000e+00 5.846356e+00 
9.100000e+00 5.885247e+00 
9.200000e+00 5.924108e+00 
9.300000e+00 5.962941e+00 
9.400000e+00 6.001746e+00 
9.500000e+00 6.040525e+00 
9.600000e+00 6.079278e+00 
9.700000e+00 6.118006e+00 
9.800000e+00 6.156710e+00 
9.900000e+00 6.195392e+00 
1.000000e+01 6.234050e+00 
1.010000e+01 6.272687e+00 
1.020000e+01 6.311303e+00 
1.030000e+01 6.349898e+00 
1.040000e+01 6.388474e+00 
1.050000e+01 6.427030e+00 
1.060000e+01 6.465567e+00 
1.070000e+01 6.504087e+00 
1.080000e+01 6.542588e+00 
1.090000e+01 6.581073e+00 
1.100000e+01 6.619541e+00 
1.110000e+01 6.657992e+00 
1.120000e+01 6.696428e+00 
1.130000e+01 6.734849e+00 
1.140000e+01 6.773254e+00 
1.150000e+01 6.811645e+00 
1.160000e+01 6.850022e+00 
1.170000e+01 6.888384e+00 
1.180000e+01 6.926734e+00 
1.190000e+01 6.965070e+00 
1.200000e+01 7.003393e+00 
