1.000000e-02 -9.058655e+01 
1.258925e-02 -9.073841e+01 
1.584893e-02 -9.092957e+01 
1.995262e-02 -9.117020e+01 
2.511886e-02 -9.147307e+01 
3.162278e-02 -9.185425e+01 
3.981072e-02 -9.233388e+01 
5.011872e-02 -9.293724e+01 
6.309573e-02 -9.369587e+01 
7.943282e-02 -9.464906e+01 
1.000000e-01 -9.584533e+01 
1.258925e-01 -9.734399e+01 
1.584893e-01 -9.921618e+01 
1.995262e-01 -1.015448e+02 
2.511886e-01 -1.044215e+02 
3.162278e-01 -1.079389e+02 
3.981072e-01 -1.121741e+02 
5.011872e-01 -1.171621e+02 
6.309573e-01 -1.228603e+02 
7.943282e-01 -1.291180e+02 
1.000000e+00 -1.356726e+02 
1.258925e+00 -1.421923e+02 
1.584893e+00 -1.483538e+02 
1.995262e+00 -1.539156e+02 
2.511886e+00 -1.587505e+02 
3.162278e+00 -1.628346e+02 
3.981072e+00 -1.662143e+02 
5.011872e+00 -1.689715e+02 
6.309573e+00 -1.711998e+02 
7.943282e+00 -1.729895e+02 
1.000000e+01 -1.744211e+02 
1.258925e+01 -1.755633e+02 
1.584893e+01 -1.764732e+02 
1.995262e+01 -1.771973e+02 
2.511886e+01 -1.777731e+02 
3.162278e+01 -1.782308e+02 
3.981072e+01 -1.785945e+02 
5.011872e+01 -1.788835e+02 
6.309573e+01 -1.791131e+02 
7.943282e+01 -1.792955e+02 
1.000000e+02 -1.794404e+02 
1.258925e+02 -1.795555e+02 
1.584893e+02 -1.796469e+02 
1.995262e+02 -1.797195e+02 
2.511886e+02 -1.797772e+02 
3.162278e+02 -1.798230e+02 
3.981072e+02 -1.798594e+02 
5.011872e+02 -1.798883e+02 
6.309573e+02 -1.799113e+02 
7.943282e+02 -1.799295e+02 
1.000000e+03 -1.799440e+02 
