0.000000e+00 -0.000000e+00 
1.000000e-01 1.920999e+01 
2.000000e-01 3.335871e+01 
3.000000e-01 4.254444e+01 
4.000000e-01 4.715078e+01 
5.000000e-01 4.869592e+01 
6.000000e-01 4.920971e+01 
7.000000e-01 4.946964e+01 
8.000000e-01 4.964409e+01 
9.000000e-01 4.977960e+01 
1.000000e+00 4.989389e+01 
1.100000e+00 4.999525e+01 
1.200000e+00 5.008812e+01 
1.300000e+00 5.017509e+01 
1.400000e+00 5.025780e+01 
1.500000e+00 5.033733e+01 
1.600000e+00 5.041441e+01 
1.700000e+00 5.048958e+01 
1.800000e+00 5.056322e+01 
1.900000e+00 5.063562e+01 
2.000000e+00 5.070700e+01 
2.100000e+00 5.077753e+01 
2.200000e+00 5.084734e+01 
2.300000e+00 5.091654e+01 
2.400000e+00 5.098523e+01 
2.500000e+00 5.105346e+01 
2.600000e+00 5.112131e+01 
2.700000e+00 5.118882e+01 
2.800000e+00 5.125602e+01 
2.900000e+00 5.132297e+01 
3.000000e+00 5.138968e+01 
