0.000000e+00 -1.476237e+01 
1.000000e-01 4.131941e-02 
2.000000e-01 1.651836e+01 
3.000000e-01 3.276946e+01 
4.000000e-01 4.540629e+01 
5.000000e-01 4.892120e+01 
6.000000e-01 4.912895e+01 
7.000000e-01 4.914792e+01 
8.000000e-01 4.915816e+01 
9.000000e-01 4.916705e+01 
1.000000e+00 4.917575e+01 
1.100000e+00 4.918440e+01 
1.200000e+00 4.919302e+01 
1.300000e+00 4.920163e+01 
1.400000e+00 4.921022e+01 
1.500000e+00 4.921880e+01 
1.600000e+00 4.922735e+01 
1.700000e+00 4.923589e+01 
1.800000e+00 4.924441e+01 
1.900000e+00 4.925292e+01 
2.000000e+00 4.926140e+01 
2.100000e+00 4.926987e+01 
2.200000e+00 4.927832e+01 
2.300000e+00 4.928675e+01 
2.400000e+00 4.929517e+01 
2.500000e+00 4.930357e+01 
2.600000e+00 4.931195e+01 
2.700000e+00 4.932032e+01 
2.800000e+00 4.932866e+01 
2.900000e+00 4.933699e+01 
3.000000e+00 4.934531e+01 
3.100000e+00 4.935361e+01 
3.200000e+00 4.936189e+01 
3.300000e+00 4.937015e+01 
3.400000e+00 4.937840e+01 
3.500000e+00 4.938663e+01 
3.600000e+00 4.939485e+01 
3.700000e+00 4.940305e+01 
3.800000e+00 4.941123e+01 
3.900000e+00 4.941940e+01 
4.000000e+00 4.942755e+01 
4.100000e+00 4.943568e+01 
4.200000e+00 4.944380e+01 
4.300000e+00 4.945190e+01 
4.400000e+00 4.945999e+01 
4.500000e+00 4.946806e+01 
4.600000e+00 4.947611e+01 
4.700000e+00 4.948415e+01 
4.800000e+00 4.949217e+01 
4.900000e+00 4.950018e+01 
5.000000e+00 4.950818e+01 
